  7110          ?        2:1      +   0     *1    
  7111          ?        2:1      +   0     *1    
  7112          ?        2:1      +   0.3   *0.7  
  7113          ?        2:1      +   0.2   *0.8  
  7114          ?        1:0      +  *1      0    
  7115          ?        1:0      +  *1      0    
  7116          ?        1:0      +  *1      0    
  7117          ?        2:1      +   0     *1    
  7118          ?        1:0      +  *1      0    
  7119          ?        2:1      +   0     *1    
  7120          ?        2:1      +   0.1   *0.9  
  7121          ?        2:1      +   0.1   *0.9  
  7122          ?        1:0      +  *1      0    
  7123          ?        2:1      +   0.4   *0.6  
  7124          ?        2:1      +   0.2   *0.8  
  7125          ?        2:1      +   0.1   *0.9  
  7126          ?        2:1      +   0.1   *0.9  
  7127          ?        2:1      +   0.2   *0.8  
  7128          ?        1:0      +  *1      0    
  7129          ?        2:1      +   0     *1    
  7130          ?        1:0      +  *1      0    
  7131          ?        2:1      +   0.3   *0.7  
  7132          ?        2:1      +   0.1   *0.9  
  7133          ?        1:0      +  *0.5    0.5  
  7134          ?        2:1      +   0.4   *0.6  
  7135          ?        2:1      +   0.3   *0.7  
  7136          ?        2:1      +   0.2   *0.8  
  7137          ?        1:0      +  *1      0    
  7138          ?        1:0      +  *1      0    
  7139          ?        1:0      +  *1      0    
  7140          ?        1:0      +  *1      0    
  7141          ?        1:0      +  *1      0    
  7142          ?        1:0      +  *1      0    
  7143          ?        1:0      +  *1      0    
  7144          ?        2:1      +   0.3   *0.7  
  7145          ?        2:1      +   0.1   *0.9  
  7146          ?        1:0      +  *1      0    
  7147          ?        1:0      +  *1      0    
  7148          ?        1:0      +  *1      0    
  7149          ?        1:0      +  *1      0    
  7150          ?        2:1      +   0     *1    
  7151          ?        2:1      +   0.1   *0.9  
  7152          ?        2:1      +   0.2   *0.8  
  7153          ?        1:0      +  *1      0    
  7154          ?        2:1      +   0.1   *0.9  
  7155          ?        1:0      +  *1      0    
  7156          ?        1:0      +  *1      0    
  7157          ?        2:1      +   0.1   *0.9  
  7158          ?        1:0      +  *0.5    0.5  
  7159          ?        2:1      +   0     *1    
  7160          ?        1:0      +  *0.5    0.5  
  7161          ?        1:0      +  *1      0    
  7162          ?        2:1      +   0.1   *0.9  
  7163          ?        2:1      +   0     *1    
  7164          ?        1:0      +  *1      0    
  7165          ?        1:0      +  *0.8    0.2  
  7166          ?        1:0      +  *1      0    
  7167          ?        1:0      +  *1      0    
  7168          ?        2:1      +   0     *1    
  7169          ?        1:0      +  *1      0    
  7170          ?        2:1      +   0.2   *0.8  
  7171          ?        2:1      +   0.2   *0.8  
  7172          ?        1:0      +  *1      0    
  7173          ?        2:1      +   0     *1    
  7174          ?        1:0      +  *1      0    
  7175          ?        2:1      +   0.1   *0.9  
  7176          ?        2:1      +   0     *1    
  7177          ?        2:1      +   0.2   *0.8  
  7178          ?        2:1      +   0     *1    
  7179          ?        2:1      +   0.2   *0.8  
  7180          ?        1:0      +  *1      0    
  7181          ?        1:0      +  *1      0    
  7182          ?        2:1      +   0.1   *0.9  
  7183          ?        2:1      +   0.1   *0.9  
  7184          ?        2:1      +   0     *1    
  7185          ?        1:0      +  *1      0    
  7186          ?        1:0      +  *1      0    
  7187          ?        1:0      +  *1      0    
  7188          ?        1:0      +  *1      0    
  7189          ?        2:1      +   0.4   *0.6  
  7190          ?        2:1      +   0     *1    
  7191          ?        1:0      +  *0.5    0.5  
  7192          ?        1:0      +  *1      0    
  7193          ?        1:0      +  *1      0    
  7194          ?        1:0      +  *1      0    
  7195          ?        2:1      +   0.2   *0.8  
  7196          ?        2:1      +   0.2   *0.8  
  7197          ?        2:1      +   0     *1    
  7198          ?        2:1      +   0     *1    
  7199          ?        2:1      +   0     *1    
  7200          ?        1:0      +  *1      0    
  7201          ?        1:0      +  *1      0    
  7202          ?        2:1      +   0     *1    
  7203          ?        1:0      +  *1      0    
  7204          ?        2:1      +   0.3   *0.7  
  7205          ?        1:0      +  *1      0    
  7206          ?        1:0      +  *1      0    
  7207          ?        1:0      +  *1      0    
  7208          ?        2:1      +   0     *1    
  7209          ?        2:1      +   0     *1    
  7210          ?        1:0      +  *1      0    
  7211          ?        1:0      +  *1      0    
  7212          ?        2:1      +   0.1   *0.9  
  7213          ?        1:0      +  *0.5    0.5  
  7214          ?        2:1      +   0     *1    
  7215          ?        1:0      +  *1      0    
  7216          ?        2:1      +   0.1   *0.9  
  7217          ?        1:0      +  *1      0    
  7218          ?        2:1      +   0     *1    
  7219          ?        2:1      +   0.2   *0.8  
  7220          ?        2:1      +   0.2   *0.8  
  7221          ?        1:0      +  *1      0    
  7222          ?        2:1      +   0     *1    
  7223          ?        1:0      +  *1      0    
  7224          ?        1:0      +  *0.5    0.5  
  7225          ?        2:1      +   0.1   *0.9  
  7226          ?        2:1      +   0     *1    
  7227          ?        2:1      +   0     *1    
  7228          ?        2:1      +   0     *1    
  7229          ?        1:0      +  *1      0    
  7230          ?        2:1      +   0.3   *0.7  
  7231          ?        2:1      +   0.3   *0.7  
  7232          ?        1:0      +  *1      0    
  7233          ?        2:1      +   0.2   *0.8  
  7234          ?        1:0      +  *1      0    
  7235          ?        1:0      +  *0.6    0.4  
  7236          ?        2:1      +   0     *1    
  7237          ?        1:0      +  *1      0    
  7238          ?        1:0      +  *0.6    0.4  
  7239          ?        1:0      +  *1      0    
  7240          ?        2:1      +   0.1   *0.9  
  7241          ?        2:1      +   0.2   *0.8  
  7242          ?        2:1      +   0.4   *0.6  
  7243          ?        2:1      +   0.2   *0.8  
  7244          ?        1:0      +  *1      0    
  7245          ?        2:1      +   0.1   *0.9  
  7246          ?        2:1      +   0.1   *0.9  
  7247          ?        2:1      +   0     *1    
  7248          ?        1:0      +  *1      0    
  7249          ?        2:1      +   0.4   *0.6  
  7250          ?        1:0      +  *0.5    0.5  
  7251          ?        2:1      +   0     *1    
  7252          ?        2:1      +   0.1   *0.9  
  7253          ?        1:0      +  *1      0    
  7254          ?        2:1      +   0.3   *0.7  
  7255          ?        2:1      +   0     *1    
  7256          ?        2:1      +   0.1   *0.9  
  7257          ?        1:0      +  *1      0    
  7258          ?        1:0      +  *1      0    
  7259          ?        2:1      +   0.1   *0.9  
  7260          ?        2:1      +   0.2   *0.8  
  7261          ?        1:0      +  *1      0    
  7262          ?        2:1      +   0     *1    
  7263          ?        1:0      +  *1      0    
  7264          ?        1:0      +  *1      0    
  7265          ?        1:0      +  *1      0    
  7266          ?        1:0      +  *1      0    
  7267          ?        1:0      +  *1      0    
  7268          ?        1:0      +  *1      0    
  7269          ?        2:1      +   0.2   *0.8  
  7270          ?        1:0      +  *1      0    
  7271          ?        2:1      +   0.1   *0.9  
  7272          ?        1:0      +  *0.5    0.5  
  7273          ?        1:0      +  *1      0    
  7274          ?        1:0      +  *1      0    
  7275          ?        1:0      +  *1      0    
  7276          ?        2:1      +   0     *1    
  7277          ?        2:1      +   0     *1    
  7278          ?        2:1      +   0     *1    
  7279          ?        2:1      +   0     *1    
  7280          ?        1:0      +  *0.6    0.4  
  7281          ?        2:1      +   0     *1    
  7282          ?        2:1      +   0     *1    
  7283          ?        2:1      +   0.3   *0.7  
  7284          ?        2:1      +   0.2   *0.8  
  7285          ?        2:1      +   0.1   *0.9  
  7286          ?        2:1      +   0     *1    
  7287          ?        2:1      +   0.2   *0.8  
  7288          ?        2:1      +   0.1   *0.9  
  7289          ?        2:1      +   0.2   *0.8  
  7290          ?        1:0      +  *1      0    
  7291          ?        1:0      +  *1      0    
  7292          ?        1:0      +  *1      0    
  7293          ?        2:1      +   0     *1    
  7294          ?        1:0      +  *1      0    
  7295          ?        2:1      +   0.1   *0.9  
  7296          ?        2:1      +   0.2   *0.8  
  7297          ?        2:1      +   0     *1    
  7298          ?        2:1      +   0.2   *0.8  
  7299          ?        1:0      +  *1      0    
  7300          ?        2:1      +   0     *1    
  7301          ?        1:0      +  *1      0    
  7302          ?        1:0      +  *1      0    
  7303          ?        2:1      +   0.1   *0.9  
  7304          ?        2:1      +   0     *1    
  7305          ?        1:0      +  *0.6    0.4  
  7306          ?        2:1      +   0.1   *0.9  
  7307          ?        2:1      +   0.1   *0.9  
  7308          ?        2:1      +   0.1   *0.9  
  7309          ?        1:0      +  *1      0    
  7310          ?        1:0      +  *1      0    
  7311          ?        1:0      +  *1      0    
  7312          ?        2:1      +   0.1   *0.9  
  7313          ?        1:0      +  *1      0    
  7314          ?        2:1      +   0.4   *0.6  
  7315          ?        1:0      +  *1      0    
  7316          ?        2:1      +   0     *1    
  7317          ?        1:0      +  *1      0    
  7318          ?        2:1      +   0     *1    
  7319          ?        1:0      +  *1      0    
  7320          ?        2:1      +   0     *1    
  7321          ?        1:0      +  *1      0    
  7322          ?        1:0      +  *1      0    
  7323          ?        1:0      +  *1      0    
  7324          ?        1:0      +  *0.9    0.1  
  7325          ?        1:0      +  *1      0    
  7326          ?        2:1      +   0     *1    
  7327          ?        1:0      +  *0.5    0.5  
  7328          ?        1:0      +  *1      0    
  7329          ?        1:0      +  *1      0    
  7330          ?        2:1      +   0.2   *0.8  
  7331          ?        1:0      +  *0.8    0.2  
  7332          ?        1:0      +  *1      0    
  7333          ?        1:0      +  *1      0    
  7334          ?        2:1      +   0.1   *0.9  
  7335          ?        1:0      +  *1      0    
  7336          ?        2:1      +   0.2   *0.8  
  7337          ?        2:1      +   0     *1    
  7338          ?        1:0      +  *1      0    
  7339          ?        2:1      +   0.1   *0.9  
  7340          ?        2:1      +   0     *1    
  7341          ?        2:1      +   0.1   *0.9  
  7342          ?        1:0      +  *0.6    0.4  
  7343          ?        1:0      +  *1      0    
  7344          ?        2:1      +   0     *1    
  7345          ?        2:1      +   0.1   *0.9  
  7346          ?        1:0      +  *0.6    0.4  
  7347          ?        2:1      +   0.1   *0.9  
  7348          ?        2:1      +   0.1   *0.9  
  7349          ?        2:1      +   0     *1    
  7350          ?        2:1      +   0.2   *0.8  
  7351          ?        2:1      +   0.1   *0.9  
  7352          ?        2:1      +   0.1   *0.9  
  7353          ?        2:1      +   0.3   *0.7  
  7354          ?        2:1      +   0     *1    
  7355          ?        1:0      +  *1      0    
  7356          ?        2:1      +   0.1   *0.9  
  7357          ?        1:0      +  *1      0    
  7358          ?        1:0      +  *0.8    0.2  
  7359          ?        1:0      +  *1      0    
  7360          ?        2:1      +   0.1   *0.9  
  7361          ?        1:0      +  *1      0    
  7362          ?        2:1      +   0     *1    
  7363          ?        2:1      +   0.2   *0.8  
  7364          ?        2:1      +   0     *1    
  7365          ?        2:1      +   0     *1    
  7366          ?        2:1      +   0     *1    
  7367          ?        1:0      +  *1      0    
  7368          ?        1:0      +  *1      0    
  7369          ?        2:1      +   0.3   *0.7  
  7370          ?        1:0      +  *1      0    
  7371          ?        2:1      +   0.2   *0.8  
  7372          ?        2:1      +   0.3   *0.7  
  7373          ?        2:1      +   0.4   *0.6  
  7374          ?        1:0      +  *1      0    
  7375          ?        2:1      +   0.2   *0.8  
  7376          ?        1:0      +  *0.5    0.5  
  7377          ?        2:1      +   0.2   *0.8  
  7378          ?        1:0      +  *1      0    
  7379          ?        2:1      +   0.1   *0.9  
  7380          ?        2:1      +   0.2   *0.8  
  7381          ?        1:0      +  *0.9    0.1  
  7382          ?        2:1      +   0.1   *0.9  
  7383          ?        1:0      +  *1      0    
  7384          ?        1:0      +  *1      0    
  7385          ?        1:0      +  *1      0    
  7386          ?        1:0      +  *1      0    
  7387          ?        2:1      +   0     *1    
  7388          ?        2:1      +   0.1   *0.9  
  7389          ?        1:0      +  *1      0    
  7390          ?        1:0      +  *0.7    0.3  
  7391          ?        2:1      +   0.3   *0.7  
  7392          ?        2:1      +   0.1   *0.9  
  7393          ?        1:0      +  *1      0    
  7394          ?        2:1      +   0.1   *0.9  
  7395          ?        2:1      +   0.3   *0.7  
  7396          ?        2:1      +   0.2   *0.8  
  7397          ?        2:1      +   0     *1    
  7398          ?        1:0      +  *1      0    
  7399          ?        2:1      +   0     *1    
  7400          ?        1:0      +  *0.5    0.5  
  7401          ?        2:1      +   0.1   *0.9  
  7402          ?        1:0      +  *0.5    0.5  
  7403          ?        1:0      +  *0.9    0.1  
  7404          ?        2:1      +   0     *1    
  7405          ?        2:1      +   0.1   *0.9  
  7406          ?        1:0      +  *0.7    0.3  
  7407          ?        1:0      +  *1      0    
  7408          ?        1:0      +  *1      0    
  7409          ?        2:1      +   0     *1    
  7410          ?        2:1      +   0.1   *0.9  
  7411          ?        1:0      +  *1      0    
  7412          ?        1:0      +  *1      0    
  7413          ?        2:1      +   0.1   *0.9  
  7414          ?        2:1      +   0     *1    
  7415          ?        1:0      +  *1      0    
  7416          ?        2:1      +   0.4   *0.6  
  7417          ?        1:0      +  *1      0    
  7418          ?        1:0      +  *1      0    
  7419          ?        2:1      +   0.4   *0.6  
  7420          ?        1:0      +  *1      0    
  7421          ?        2:1      +   0.1   *0.9  
  7422          ?        2:1      +   0     *1    
  7423          ?        2:1      +   0     *1    
  7424          ?        1:0      +  *1      0    
  7425          ?        2:1      +   0.1   *0.9  
  7426          ?        2:1      +   0.2   *0.8  
  7427          ?        2:1      +   0.1   *0.9  
  7428          ?        1:0      +  *1      0    
  7429          ?        1:0      +  *1      0    
  7430          ?        1:0      +  *1      0    
  7431          ?        1:0      +  *1      0    
  7432          ?        2:1      +   0.3   *0.7  
  7433          ?        1:0      +  *1      0    
  7434          ?        2:1      +   0     *1    
  7435          ?        1:0      +  *1      0    
  7436          ?        1:0      +  *1      0    
  7437          ?        2:1      +   0     *1    
  7438          ?        1:0      +  *1      0    
  7439          ?        1:0      +  *0.6    0.4  
  7440          ?        2:1      +   0.1   *0.9  
  7441          ?        1:0      +  *1      0    
  7442          ?        1:0      +  *1      0    
  7443          ?        1:0      +  *1      0    
  7444          ?        2:1      +   0.3   *0.7  
  7445          ?        1:0      +  *0.5    0.5  
  7446          ?        1:0      +  *1      0    
  7447          ?        2:1      +   0     *1    
  7448          ?        1:0      +  *1      0    
  7449          ?        1:0      +  *1      0    
  7450          ?        1:0      +  *1      0    
  7451          ?        2:1      +   0.1   *0.9  
  7452          ?        2:1      +   0     *1    
  7453          ?        1:0      +  *1      0    
  7454          ?        1:0      +  *1      0    
  7455          ?        2:1      +   0     *1    
  7456          ?        2:1      +   0.1   *0.9  
  7457          ?        1:0      +  *1      0    
  7458          ?        2:1      +   0.3   *0.7  
  7459          ?        2:1      +   0.2   *0.8  
  7460          ?        2:1      +   0.1   *0.9  
  7461          ?        1:0      +  *1      0    
  7462          ?        1:0      +  *1      0    
  7463          ?        1:0      +  *1      0    
  7464          ?        1:0      +  *0.5    0.5  
  7465          ?        2:1      +   0.1   *0.9  
  7466          ?        2:1      +   0     *1    
  7467          ?        2:1      +   0     *1    
  7468          ?        2:1      +   0.3   *0.7  
  7469          ?        1:0      +  *1      0    
  7470          ?        2:1      +   0.2   *0.8  
  7471          ?        2:1      +   0     *1    
  7472          ?        2:1      +   0.3   *0.7  
  7473          ?        2:1      +   0.3   *0.7  
  7474          ?        2:1      +   0     *1    
  7475          ?        1:0      +  *1      0    
  7476          ?        1:0      +  *1      0    
  7477          ?        2:1      +   0     *1    
  7478          ?        1:0      +  *1      0    
  7479          ?        1:0      +  *1      0    
  7480          ?        1:0      +  *1      0    
  7481          ?        2:1      +   0.3   *0.7  
  7482          ?        2:1      +   0.1   *0.9  
  7483          ?        1:0      +  *1      0    
  7484          ?        2:1      +   0     *1    
  7485          ?        2:1      +   0.2   *0.8  
  7486          ?        2:1      +   0     *1    
  7487          ?        1:0      +  *0.5    0.5  
  7488          ?        2:1      +   0     *1    
  7489          ?        2:1      +   0     *1    
  7490          ?        1:0      +  *1      0    
  7491          ?        1:0      +  *1      0    
  7492          ?        2:1      +   0.2   *0.8  
  7493          ?        1:0      +  *1      0    
  7494          ?        2:1      +   0     *1    
  7495          ?        1:0      +  *1      0    
  7496          ?        2:1      +   0     *1    
  7497          ?        2:1      +   0     *1    
  7498          ?        2:1      +   0     *1    
  7499          ?        2:1      +   0     *1    
  7500          ?        2:1      +   0     *1    
  7501          ?        1:0      +  *1      0    
  7502          ?        1:0      +  *1      0    
  7503          ?        1:0      +  *1      0    
  7504          ?        1:0      +  *1      0    
  7505          ?        1:0      +  *1      0    
  7506          ?        2:1      +   0.1   *0.9  
  7507          ?        1:0      +  *1      0    
  7508          ?        1:0      +  *1      0    
  7509          ?        2:1      +   0.1   *0.9  
  7510          ?        1:0      +  *1      0    
  7511          ?        2:1      +   0.3   *0.7  
  7512          ?        1:0      +  *1      0    
  7513          ?        2:1      +   0.1   *0.9  
  7514          ?        2:1      +   0.3   *0.7  
  7515          ?        1:0      +  *0.7    0.3  
  7516          ?        2:1      +   0.1   *0.9  
  7517          ?        1:0      +  *1      0    
  7518          ?        2:1      +   0.2   *0.8  
  7519          ?        1:0      +  *1      0    
  7520          ?        2:1      +   0.3   *0.7  
  7521          ?        2:1      +   0     *1    
  7522          ?        2:1      +   0     *1    
  7523          ?        1:0      +  *1      0    
  7524          ?        1:0      +  *1      0    
  7525          ?        2:1      +   0     *1    
  7526          ?        2:1      +   0     *1    
  7527          ?        1:0      +  *1      0    
  7528          ?        2:1      +   0     *1    
  7529          ?        2:1      +   0.4   *0.6  
  7530          ?        1:0      +  *1      0    
  7531          ?        1:0      +  *1      0    
  7532          ?        2:1      +   0     *1    
  7533          ?        2:1      +   0.1   *0.9  
  7534          ?        2:1      +   0     *1    
  7535          ?        1:0      +  *1      0    
  7536          ?        1:0      +  *1      0    
  7537          ?        1:0      +  *1      0    
  7538          ?        2:1      +   0.2   *0.8  
  7539          ?        1:0      +  *1      0    
  7540          ?        1:0      +  *1      0    
  7541          ?        2:1      +   0.3   *0.7  
  7542          ?        2:1      +   0     *1    
  7543          ?        1:0      +  *1      0    
  7544          ?        2:1      +   0.3   *0.7  
  7545          ?        2:1      +   0.1   *0.9  
  7546          ?        2:1      +   0     *1    
  7547          ?        1:0      +  *0.5    0.5  
  7548          ?        2:1      +   0.2   *0.8  
  7549          ?        1:0      +  *1      0    
  7550          ?        1:0      +  *1      0    
  7551          ?        1:0      +  *1      0    
  7552          ?        1:0      +  *1      0    
  7553          ?        2:1      +   0.1   *0.9  
  7554          ?        2:1      +   0.1   *0.9  
  7555          ?        2:1      +   0     *1    
  7556          ?        2:1      +   0.3   *0.7  
  7557          ?        1:0      +  *1      0    
  7558          ?        2:1      +   0.1   *0.9  
  7559          ?        1:0      +  *1      0    
  7560          ?        1:0      +  *1      0    
  7561          ?        2:1      +   0.2   *0.8  
  7562          ?        2:1      +   0     *1    
  7563          ?        1:0      +  *1      0    
  7564          ?        2:1      +   0.2   *0.8  
  7565          ?        2:1      +   0.1   *0.9  
  7566          ?        1:0      +  *1      0    
  7567          ?        2:1      +   0.2   *0.8  
  7568          ?        2:1      +   0.2   *0.8  
  7569          ?        2:1      +   0.3   *0.7  
  7570          ?        1:0      +  *1      0    
  7571          ?        2:1      +   0     *1    
  7572          ?        2:1      +   0.1   *0.9  
  7573          ?        2:1      +   0     *1    
  7574          ?        2:1      +   0.3   *0.7  
  7575          ?        2:1      +   0.2   *0.8  
  7576          ?        1:0      +  *1      0    
  7577          ?        2:1      +   0.1   *0.9  
  7578          ?        2:1      +   0.4   *0.6  
  7579          ?        2:1      +   0     *1    
  7580          ?        2:1      +   0.2   *0.8  
  7581          ?        1:0      +  *1      0    
  7582          ?        1:0      +  *1      0    
  7583          ?        2:1      +   0     *1    
  7584          ?        2:1      +   0     *1    
  7585          ?        1:0      +  *1      0    
  7586          ?        1:0      +  *1      0    
  7587          ?        2:1      +   0     *1    
  7588          ?        2:1      +   0.2   *0.8  
  7589          ?        1:0      +  *0.6    0.4  
  7590          ?        1:0      +  *0.8    0.2  
  7591          ?        2:1      +   0     *1    
  7592          ?        2:1      +   0.2   *0.8  
  7593          ?        1:0      +  *1      0    
  7594          ?        2:1      +   0     *1    
  7595          ?        1:0      +  *1      0    
  7596          ?        1:0      +  *1      0    
  7597          ?        2:1      +   0.4   *0.6  
  7598          ?        2:1      +   0     *1    
  7599          ?        2:1      +   0.2   *0.8  
  7600          ?        1:0      +  *1      0    
  7601          ?        1:0      +  *1      0    
  7602          ?        2:1      +   0     *1    
  7603          ?        1:0      +  *1      0    
  7604          ?        2:1      +   0.3   *0.7  
  7605          ?        2:1      +   0     *1    
  7606          ?        2:1      +   0.3   *0.7  
  7607          ?        2:1      +   0     *1    
  7608          ?        1:0      +  *1      0    
  7609          ?        2:1      +   0.4   *0.6  
  7610          ?        1:0      +  *1      0    
  7611          ?        2:1      +   0     *1    
  7612          ?        2:1      +   0     *1    
  7613          ?        2:1      +   0.1   *0.9  
  7614          ?        1:0      +  *1      0    
  7615          ?        2:1      +   0.2   *0.8  
  7616          ?        1:0      +  *1      0    
  7617          ?        1:0      +  *0.9    0.1  
  7618          ?        2:1      +   0     *1    
  7619          ?        2:1      +   0     *1    
  7620          ?        1:0      +  *1      0    
  7621          ?        2:1      +   0.3   *0.7  
  7622          ?        1:0      +  *1      0    
  7623          ?        1:0      +  *1      0    
  7624          ?        2:1      +   0     *1    
  7625          ?        2:1      +   0.2   *0.8  
  7626          ?        2:1      +   0.1   *0.9  
  7627          ?        1:0      +  *1      0    
  7628          ?        1:0      +  *1      0    
  7629          ?        2:1      +   0     *1    
  7630          ?        2:1      +   0     *1    
  7631          ?        2:1      +   0     *1    
  7632          ?        2:1      +   0.1   *0.9  
  7633          ?        2:1      +   0     *1    
  7634          ?        2:1      +   0.1   *0.9  
  7635          ?        2:1      +   0.4   *0.6  
  7636          ?        1:0      +  *1      0    
  7637          ?        2:1      +   0     *1    
  7638          ?        1:0      +  *1      0    
  7639          ?        1:0      +  *1      0    
  7640          ?        1:0      +  *1      0    
  7641          ?        1:0      +  *1      0    
  7642          ?        2:1      +   0.1   *0.9  
  7643          ?        2:1      +   0.1   *0.9  
  7644          ?        2:1      +   0.1   *0.9  
  7645          ?        2:1      +   0.2   *0.8  
  7646          ?        2:1      +   0.3   *0.7  
  7647          ?        1:0      +  *1      0    
  7648          ?        1:0      +  *1      0    
  7649          ?        2:1      +   0.4   *0.6  
  7650          ?        1:0      +  *1      0    
  7651          ?        2:1      +   0.4   *0.6  
  7652          ?        1:0      +  *1      0    
  7653          ?        1:0      +  *1      0    
  7654          ?        1:0      +  *1      0    
  7655          ?        1:0      +  *1      0    
  7656          ?        2:1      +   0     *1    
  7657          ?        2:1      +   0.3   *0.7  
  7658          ?        2:1      +   0.2   *0.8  
  7659          ?        1:0      +  *1      0    
  7660          ?        2:1      +   0.4   *0.6  
  7661          ?        1:0      +  *1      0    
  7662          ?        1:0      +  *1      0    
  7663          ?        1:0      +  *1      0    
  7664          ?        2:1      +   0.1   *0.9  
  7665          ?        2:1      +   0.2   *0.8  
  7666          ?        1:0      +  *1      0    
  7667          ?        2:1      +   0     *1    
  7668          ?        1:0      +  *1      0    
  7669          ?        2:1      +   0     *1    
  7670          ?        1:0      +  *1      0    
  7671          ?        2:1      +   0     *1    
  7672          ?        2:1      +   0.1   *0.9  
  7673          ?        2:1      +   0.3   *0.7  
  7674          ?        2:1      +   0     *1    
  7675          ?        1:0      +  *1      0    
  7676          ?        1:0      +  *1      0    
  7677          ?        2:1      +   0.1   *0.9  
  7678          ?        1:0      +  *1      0    
  7679          ?        2:1      +   0.3   *0.7  
  7680          ?        2:1      +   0.3   *0.7  
  7681          ?        1:0      +  *1      0    
  7682          ?        1:0      +  *0.6    0.4  
  7683          ?        2:1      +   0     *1    
  7684          ?        2:1      +   0     *1    
  7685          ?        2:1      +   0.3   *0.7  
  7686          ?        1:0      +  *1      0    
  7687          ?        2:1      +   0.1   *0.9  
  7688          ?        1:0      +  *1      0    
  7689          ?        2:1      +   0.1   *0.9  
  7690          ?        1:0      +  *1      0    
  7691          ?        2:1      +   0.1   *0.9  
  7692          ?        2:1      +   0     *1    
  7693          ?        2:1      +   0.4   *0.6  
  7694          ?        2:1      +   0     *1    
  7695          ?        2:1      +   0     *1    
  7696          ?        2:1      +   0.1   *0.9  
  7697          ?        2:1      +   0     *1    
  7698          ?        1:0      +  *1      0    
  7699          ?        2:1      +   0.4   *0.6  
  7700          ?        2:1      +   0.1   *0.9  
  7701          ?        2:1      +   0.2   *0.8  
  7702          ?        2:1      +   0     *1    
  7703          ?        1:0      +  *0.7    0.3  
  7704          ?        1:0      +  *1      0    
  7705          ?        1:0      +  *1      0    
  7706          ?        2:1      +   0.2   *0.8  
  7707          ?        1:0      +  *1      0    
  7708          ?        2:1      +   0.2   *0.8  
  7709          ?        2:1      +   0     *1    
  7710          ?        2:1      +   0.3   *0.7  
  7711          ?        2:1      +   0.1   *0.9  
  7712          ?        2:1      +   0.2   *0.8  
  7713          ?        2:1      +   0.4   *0.6  
  7714          ?        1:0      +  *1      0    
  7715          ?        2:1      +   0     *1    
  7716          ?        2:1      +   0.2   *0.8  
  7717          ?        2:1      +   0.4   *0.6  
  7718          ?        1:0      +  *1      0    
  7719          ?        2:1      +   0     *1    
  7720          ?        1:0      +  *1      0    
  7721          ?        2:1      +   0     *1    
  7722          ?        1:0      +  *1      0    
  7723          ?        2:1      +   0     *1    
  7724          ?        2:1      +   0.3   *0.7  
  7725          ?        1:0      +  *1      0    
  7726          ?        1:0      +  *1      0    
  7727          ?        1:0      +  *1      0    
  7728          ?        1:0      +  *1      0    
  7729          ?        2:1      +   0     *1    
  7730          ?        2:1      +   0.2   *0.8  
  7731          ?        2:1      +   0.1   *0.9  
  7732          ?        1:0      +  *1      0    
  7733          ?        1:0      +  *1      0    
  7734          ?        1:0      +  *1      0    
  7735          ?        2:1      +   0     *1    
  7736          ?        1:0      +  *0.5    0.5  
  7737          ?        1:0      +  *0.7    0.3  
  7738          ?        2:1      +   0.4   *0.6  
  7739          ?        2:1      +   0.4   *0.6  
  7740          ?        2:1      +   0     *1    
  7741          ?        1:0      +  *1      0    
  7742          ?        2:1      +   0     *1    
  7743          ?        1:0      +  *1      0    
  7744          ?        2:1      +   0.1   *0.9  
  7745          ?        1:0      +  *1      0    
  7746          ?        1:0      +  *1      0    
  7747          ?        1:0      +  *1      0    
  7748          ?        1:0      +  *1      0    
  7749          ?        1:0      +  *1      0    
  7750          ?        1:0      +  *1      0    
  7751          ?        2:1      +   0     *1    
  7752          ?        1:0      +  *1      0    
  7753          ?        2:1      +   0     *1    
  7754          ?        2:1      +   0.3   *0.7  
  7755          ?        1:0      +  *0.7    0.3  
  7756          ?        2:1      +   0     *1    
  7757          ?        1:0      +  *1      0    
  7758          ?        1:0      +  *1      0    
  7759          ?        1:0      +  *1      0    
  7760          ?        2:1      +   0     *1    
  7761          ?        2:1      +   0.3   *0.7  
  7762          ?        2:1      +   0     *1    
  7763          ?        2:1      +   0.3   *0.7  
  7764          ?        1:0      +  *0.8    0.2  
  7765          ?        1:0      +  *1      0    
  7766          ?        1:0      +  *0.6    0.4  
  7767          ?        1:0      +  *1      0    
  7768          ?        2:1      +   0     *1    
  7769          ?        1:0      +  *1      0    
  7770          ?        2:1      +   0.4   *0.6  
  7771          ?        2:1      +   0.1   *0.9  
  7772          ?        1:0      +  *0.5    0.5  
  7773          ?        2:1      +   0     *1    
  7774          ?        2:1      +   0.4   *0.6  
  7775          ?        2:1      +   0.3   *0.7  
  7776          ?        2:1      +   0     *1    
  7777          ?        1:0      +  *0.8    0.2  
  7778          ?        1:0      +  *1      0    
  7779          ?        1:0      +  *1      0    
  7780          ?        2:1      +   0     *1    
  7781          ?        2:1      +   0     *1    
  7782          ?        1:0      +  *1      0    
  7783          ?        1:0      +  *1      0    
  7784          ?        2:1      +   0     *1    
  7785          ?        1:0      +  *1      0    
  7786          ?        2:1      +   0.3   *0.7  
  7787          ?        1:0      +  *1      0    
  7788          ?        1:0      +  *1      0    
  7789          ?        2:1      +   0.4   *0.6  
