id , author1 , author2
9447 , 00d106a46f6a6e733ea73ea518e97f67 , 75de905ae44bfa05753b3d321335dcab
9448 , 544cd15f3856388c153ef3b8275533cd , dc14ee8cbc604d05798eba8f47b42ae7
9449 , 358099b218ef16bad0ab66a650672e9f , cd1e5dfc7ce08819f3e2f32055226a8c
9450 , 1142204f772d4eed00f7086355ce9c1d , b5a340ca157f89794169ee1baebbb325
9451 , 70f510b01ab3e877683367967392daff , a7e26c887850675b0d9472f33d5ce902
9452 , 23e44684740a541f642d3bfc25280a8b , f3cd7904bece972c43e48df9bef0c8b7
9453 , 4a76443cf51b122f9efe5dc5e63cc5fe , 509052be4d6f4e13facbbfb0b67c3021
9454 , 702e06e989c4ce780eb3cf52e8f769f5 , e315fc471a989a9992dd7e0607f46c96
9455 , 2aea1b2e75cab3c252e0682e6eaa9154 , e8b0dcadb464093a0e863997c226165a
9456 , 8d507eac5aa38128f98cff4789e68cb6 , ce70726cba2fa2cea008a5b341a2eb88
9457 , 41e55843ee56e1a792f614001c6a25d8 , c9c72d75a6ef947a22c5acaa9cb822c4
9458 , 060a0145c019fc6a58ee0f7733fa9d5d , 6220b8efce5ae0e87e6a634800247b6b
9459 , f6564903783371d3afa00c7b93afc303 , fdb761f5e71400b8aa06fb5c527f9831
9460 , 529256f4db7db575f3f721215819cbe9 , 668f308bcf8676b4d2a2862811d6cb3b
9461 , 4121bc5a5b836105f680f2da79ba7dd0 , 7667e66912a6e92caabf6e73197d8583
9462 , 6b1937d5ec983ea95c6a9f607846a3ec , 9aab03b77ad0e9b51c012997226ebd3d
9463 , 61984ed9ac40d0cdb5cac9deac844a40 , b5c1cb19fb926c443346452d272e1a64
9464 , 57a9097645d3eeb72d4cf3df380c808c , 61a789214a7e85b1fb9dc5eb0d352ff6
9465 , eadab6a7d3987b0d2feb081db09201f0 , f4e296f1422f61be2199eebcf55f1d56
9466 , ab87907fb748fdef52073461971ddd07 , cf1a732509da0e60eb01085a6d6654ca
9467 , ed01cb1aa1e721b4fda24427085ed5da , f878b80d882b7d69a486ebb012bc1f67
9468 , 939506c92c39e65bda5b631f6f096dd1 , 9a3b27ed9dc7a40fa988b1ad39ae7529
9469 , 2983a943c00739560d0780e5d25b4ac3 , c31bd21476afe43e6386017facd3be77
9470 , 0de7e2397e0335d380acbb31087d0fe1 , 7dc53d88c501c7acf1590a769c666213
9471 , 06e410dae2ff99486f07754938da6759 , e5a5b9e2692596b44078974314aaafc5
9472 , 459f9daadd70afc046e2daa1732cec9c , 7b46a3cdc6e0b8f53ae9a8a837bac5e7
9473 , 3840b8d9451918711a74d36c59343720 , fb09cbd3ba17a18faed7f3857f74deca
9474 , 0738e274be154f01cfa934066b707d86 , cc01d865f9fcf53868ff334d4a35f414
9475 , 7c7653f1916455dfe251b711a9d6fa15 , c34f9aaa841d2ad88930ccc73704fc7e
9476 , 5f7404787af39c7efa46402eebdd057a , b9efa185f6822681d4edec820b162328
9477 , 1a44cfe85846191fb2ede122be1537ba , ca56181ffd5c6f4f35c36c8993e5f8ed
9478 , 344652f32cdc1e251226e585e13fbb70 , 486758f6ae64eab963d2428709daf6c8
9479 , 1645128666e18895d8bdd30930e15eca , d73886dcb756964d702d47ad75c98560
9480 , 9b438acf987aa37851b188eb9539afb6 , e65f38d3db05152cee5e80939710afb5
9481 , 04c244bb2ef1bf7ade621de7d8d86e70 , 5b6da13e8afa5015ded2c541a7c65d76
9482 , 7608a573ddb547a48d79a04651e0a8f9 , c92680713c37470de3c3aaf91911dfa1
9483 , 10ef4a619e3261516dcd07d22c924f6c , 7073c3c0c19e1e2362786d7d3cacee04
9484 , 22af2dc886a15b66f7e2ee12459e6857 , 68bb3ff14adb63119f834fec65b2cb4e
9485 , 25d3cfe60b98eaa2833f44c7f87fb988 , 7412c27fb6f1239920ba07f03e54cc21
9486 , 1909ab1b79fa40590a956eed9f1bd475 , 8360ea86e33b4a07868059c82cd94dfc
9487 , 3541021eb51106598ad6a52a2a2277d6 , bfa0e7efef1646aa6aa4bc42a060a3c8
9488 , ad6fb6eb077302bae38489ac3eb70cab , df0f0bbb501413f2a4caf499a4641269
9489 , 7048c5795646867c2212224aa4f235b4 , 78e1bb20f06ad092a69ae4316ca2a833
9490 , 3ce3b4db403f5820c72e16dcbe8e88e7 , 61749676e506e62491269bfd5c9dc0e6
9491 , 6fad0fa77439a31462fa6199c636c29c , 88d215a0c37d582f5a6c9ef6de88103a
9492 , 29925de7ce2950a75b432358f7d29ec4 , ef72b16bef310943e16068fc06876f4c
9493 , 662299c5e187964b1a7b608298406855 , 996f946bc46a048462c0da8cf83aee6c
9494 , 560e9a0169b686ed747e64c3d0692460 , a978f11aa464c7256eb8c9a14eebf635
9495 , b09cae78dc6c38609b2e96bb11afe7c8 , ce70726cba2fa2cea008a5b341a2eb88
9496 , 66b3f0796afcd6361dc8795d08153642 , d348d6d95c36b34c1261a177248de0de
9497 , 6966b5b7643cd988f6bddc4429d9f50a , dfb12169fba9e486ab5f0b4003d691f9
9498 , 8103817876f93578b971b7a788e94647 , d5fb10f410f6cdde19b38c926486d6b3
9499 , 60bb31184618db4dba8961a80a5880fe , 72629be61ff5678c8cfe868dffb6d829
9500 , 3630997ae6ff6d4771f7487678919cf6 , 3c61463aa9b553e8c672b1311c84fd19
9501 , a53312694fe72c6d8a03c80cd60a7061 , bd19d32d7f791b3f512f43bcd1cda02c
9502 , 3567c94b35b6f87ced783a94dee4741b , d23092cba8eb286101d824296e4f5e93
9503 , 1e204d7456909eaa1bcd19f5d7415134 , 7adb279c07dab90accf7999a0450181f
9504 , 8fa439a7da3c65b41bb57a7362324470 , f01ff8dc4c30546d5593323bee361f94
9505 , 100b05655da2b748685d223ab5257f24 , e378bcc47ba1ae975c3d3bf6d23fe612
9506 , 747178f83dc287a56c10da004f4e39bd , bc8e563eaff6c171986165d063af9a7f
9507 , 1be5ecce5870784a854d80400a754f97 , 50a2f938988ed3e142879213034566d0
9508 , 5d34e8d0722500fa6dce617e9382eb2b , 5e9ce53fd9ea3bc2b4e84fd4dca4d55c
9509 , 37c0fd47ce0989dbcbd1c7d9c073e651 , c6e97052bebc1d323280e923ed92a799
9510 , 5f6442c010a9adedc2476331a168f03f , 944dcb3e730d279ba4a8c1d67a4d9d44
9511 , aec25e0731918be8284b65d5f1c6ce0d , c7e5041e0a701ffae1cce3eb6b258c07
9512 , 3f37104a4f0e6c886268fc5069ffd7e5 , 8f5986c2523741caa4697d0c9116ec87
9513 , 11ffee3f93cc0149da3bca250eed1faf , 32c0a5961406fffba163f28f9692786c
9514 , 46b3c34c00b77eaefa069f508c5e5853 , e0f23ed07d17ce22c00baac459a0e756
9515 , 3f1a5d3d4dd72fb340cdf25df8ad5fbc , c48f588df58a250a0c6fad35d2918e61
9516 , 82b881f998c88820079a5f4b7675033b , f6f1a6d6397e575971c638a68a594148
9517 , 89848300b216b44e165e851bef5b5ede , a73d2c337a293dbf524f546b01dbc002
9518 , 4097eb0f143278772cf904cb195076b1 , 5db98514bd335902a4669b8b782933f2
9519 , 178890f6d3bcc61543b73f48b38c17bd , c611a9af5a1c5d618502a7d9394572f4
9520 , 28239d5681fd349e47b0f8638eef1e1f , fb3f5f919c5113e2bd63d3c3c7333c1d
9521 , 565abf5fb78d80c82b6cd81b2854c095 , c74e3a2d2e446bbc164ad882057c6c95
9522 , c1c2ffe29dc91a11ff54c2a81703b6be , e7029b1e94d55d524e71ce13e19bd13b
9523 , 31b534b1a660f4c0bb97c62e08585167 , f91a95f0564eed92d629fd50de30657b
9524 , ca04554f7464f1a45d728ca761e3e7e2 , e951c912e2d920e7043621526d2d6dbc
9525 , 58c74494d0a6553764500798af24f23b , 870c0b7a978b7f6e6acb11b51fe25a05
9526 , 041180a7a4a55112e9dfbfea544b10b0 , 6a3fdd4107a56ad1d9d622246b6ba327
9527 , 037016252f00015b37e82dd153a03d92 , 462acfe3548cbd26d3aeba1447a51f92
9528 , 1a84e636ad293b0f22a73d7aea0fda1f , 1cf3466aea9d7151033d499e44ca6f02
9529 , ba711eff9f3efc1176e4498defd2619c , c0066cde314535c427773a737472b858
9530 , 8732b9b5b5d307ac7035e8507bd3c9b4 , c1c69214383890594819b09ec6632486
9531 , 2f48fc989730f316617fa264bdff84fe , 5bdf0de0229ab4b8cddb5dc9794ae2e1
9532 , dedb8af20078e41b3fc0c4749ecc3887 , eb06295f4a59cd258542af0bde60a0aa
9533 , c8ef0f5ad5df2e70af8706318c877397 , eda505f872497e8f1afb82c67efc74c3
9534 , 5e8351a7ce9807df9e783013832d99ae , 824c6addadcc581395a5d69898675378
9535 , 53d8334cddacb47423b15c08e6fa7fde , b096ad6d199e08f9b02903b35be8c000
9536 , 786652e8660d4f663e1e68faa5c205f9 , b30f9e72631aa009a26a74b1da35911f
9537 , 6bd95348e090b007e74a21320b3de2c6 , d27ed676225db7548fe91666da890d12
9538 , b244607522c7d3ad57babb915337d987 , dee57e42f0e25d6c0d74e4cfa28d3e8d
9539 , 757320a29876f35d4fa2a363c382838a , e501df9a3bfc2aa7bb1d0032082c5909
9540 , 311afbcea33ce5d3c64bd29e19ed5b97 , c66f32cf42b050a3d9e282af39d4b566
9541 , 3faa2d594c43e98c7efdfc873e636cdc , 873d35390035a597a8c6916e48aa5913
9542 , 87fa2efe721b3213ce895cd2eb15e6ef , d6c104060f24f9b4bc7b005f87028d17
9543 , 847a4f65bf20e4137794c55790f27d8f , f56bc76a239a38289c1a0799d547ca46
9544 , 2ff9ab202258421951e4ce7250a58059 , a80eb955ef54322159267625a0abd02a
9545 , 4d488cefdc43986e4bebba591c87d860 , 600c86f8ff6ff2b31c42141ad9167db1
9546 , 372e904a546426846af5addc9b11e2de , b03b0270dba87b8fd28d20d79e439669
9547 , 3bdd295bb7f34f74d9e3cd900826eb34 , da30f277460342809b3ae1b7052d6fdb
9548 , 3cef596cffefc2122cb8217982a1caee , 58a4de2b4c3cc1eda71ddce82d37a480
9549 , a890ca24a0fa7f1226bb3be0de445fba , e7135e3723f5ffd952c730c7228b316c
9550 , 5bc45f9b824675d910f8cd534a1b52f4 , ecf380623e6539df0052470d9139a5d4
9551 , 519aa663f3984276051ddadaf51f348f , f460ef1b0330c0ca91e5a5fc441ccdad
9552 , 8c8e9e57815c83a83b3800325e7f9c20 , b6036b3aa89f5ff1792a1f4488f3d26f
9553 , 1c59ec80149b0caab5589356e2efddc1 , a7a883ea490890e59d4158c6b023cc76
9554 , 5cb3b369ec5fca4fa54862d854558469 , f2c5663cdd248a307aed500f79bb8a71
9555 , 00f6cf41fa856c04d275e60de21b1e80 , 13a6c9cd7225c457a76c3a4992ec27c7
9556 , 263a93c35a3a52ea19abd302e189cf13 , 446e0ce3bde0791b00cba00aa1afdd81
9557 , a095a334d265c71c22006f504032ad48 , cc6f8569ada61cbb381b821d03b24b03
9558 , 43d574b6db14b8bddc3925845379c1c6 , d97bb9023f178d2310b52d83c4b32d0d
9559 , 27973f63fad524652c4170af9a5fd751 , dea8cc8c470e893c0322a21d96188e7e
9560 , 1d560049dcd0395eecc02670c34f4eb0 , d4d63030c263d185bd8e3cb527695109
9561 , fc56fd4b1fa20bdc915a2053339800aa , fd51f31788dbb57a6c1979151957f20b
9562 , 1cddbec54937286db6764182288beea0 , 9393158a98228198168ca09d268c259a
9563 , 1f144b09dd914c88b4f5c9d993b66a5a , 8e1f1f5a72f16771fb31e870b3b9f37a
9564 , 5fd3d2073ca6579eed48c426d5fd188c , 7ddf461c6428181ab28299736073f19b
9565 , 962e97bd9454ddd51df20abd2445881b , 99fedfeca92315ff1457beaa1a4829e0
9566 , 4bc0dc3f6e20e21ca83dc7a406d3d950 , aeac8a7bfb0a972547d85889ec050584
9567 , 87254b23497049b43e3b0b945b7db28f , e363ee731ac02c850f636f3694845fde
9568 , 7fce8c6fa8cf37ea50c5d96cbceb4830 , b42ebdbb2f7fa8c90189a8bb7175f2a6
9569 , 4df0214cb40d0944a419d933c85b308a , a41765ca0b75d809671d9865cdfa059f
9570 , 0f62a18ba8c72dc7095378294d31ae7c , 39c1025797d7e3f4bdaabb7055cd6f0c
9571 , b24b4b26b996d7379894eba0c9ae46ce , eaf2c03e736593fb0c7d026eb6d10d88
9572 , 6c9a300b364ad0ba6992eb61eb885fb6 , e6d7dfd036e5c1feeb174a45c24efbe2
9573 , 9bf50f472ff87dcb6c43d99dd00fab04 , f20ffa5db4311cc2f97c8dafd3880367
9574 , b183e43991cbfa5dc2307c5248fd8acf , b46604f13d374f02cf6a1fb4b2176c2f
9575 , 5723d54dc641f457d3a060d4e86465fb , 57759d17a2da028c358a1acad9c41156
9576 , 6fdb778eab8c3e8ec28170327afa6a80 , a8f59ca7362ec9bf15cd62445eb88c0c
9577 , 3cd09c833de07cd642431ed79a5e7c31 , d5f656a6c620825a68c8a55d21f233bb
9578 , 2cc3e0ff22de9d0133b7fd3c8764f1e9 , 4fa8febd260f756c44efa13af1b474cf
9579 , 45337f75e96037491350763e23157834 , 94db317ba7296391a18fd1e3bcf107a0
9580 , d1680fe6aa90194113db47d10ef15db1 , eddd6eb764fcc889422c34eb3ba80a4c
9581 , 4cb52a47731a25fcff0bcecbece5c030 , c0c87996877ad719b04a715886e2eefa
9582 , 04cdfff46d38fd8d6c888c00be2d84da , 9099a0ed96f83f70a882792e8bf9700d
9583 , 5e16718623f3c6f734048a971bd377df , cda371f11e48c37481f452d80158f057
9584 , 47d8dc3989acbb0202ca86e98cd3c509 , e702ae2d439978b028e1f619d95ddb4a
9585 , 0007853059bb3c12918f39ba9e95982e , 06b89bcf8ab754d111af6096c28c1336
9586 , 7f402d7c67b292c6ad1abf95c16d76d0 , e088679d77615c5c8d9b9b2fb40be353
9587 , dab4cca23439bdd91593fe1a7d54f2d1 , dc1b1bf155bd4a183c58716444c454c2
9588 , 0053cd459922f1a843b5af3e5b384c61 , 5dffdc02bc0ae15d22b4ce8e7ee1e154
9589 , 7a21f06ab31f3698d1ea224d03cf6a32 , 9e0b51140d743859642d527d65d89012
9590 , 58133f05c75f6cb28c4d63b4a2ba6d24 , ceeefd2f485ddcc9700fb3b9e852b241
9591 , 39e9127f746c3d17e7bebb70adfe0929 , 9209b1d686c0a48a404992f001fb04a0
9592 , 81d86405f6ab3b57653f7c75b934d87b , f72ec20689d35cdad45acbaf491ca016
9593 , df1d54abc10762014372a9deafee16db , e396e9fdc8d311c2ef7e1d71fb0f26e8
9594 , b43aa4a243cdc810579160f23d95b9aa , e45bbc4b5fd40d5605e5ddf7c11435a8
9595 , 56c9c4bf2cc1e0fff8cbfa2e0caa9477 , 6737f0b49f54bd5226893b1f25fda206
9596 , 01d29cbbfbde981f1b627af355880f9e , 7dcc46d26ec3c0e0ea790d9027bbee12
9597 , c235613357980cc15c72bba42fd53f0c , dceb3122d752be565178fe83cbc27818
9598 , 501f729d20b86b2192cfceb8990a8f5d , b3ed0067d016a996110bdc54c1ab7af4
9599 , c53b28eea19799367740003bfa772c14 , e762d733410deacc5d7373506c16ca21
9600 , 6b8cf27c4319d1ce7c14999301916169 , 8539b55d3e8b1037b96a133be54852d4
9601 , 22cc9aecc29ec7fc2c18cf08acad4b78 , 36472e99c891de1365da8624fe8f3b53
9602 , 3a6e794b9feca6da8fa4b9259695586c , 6667b63280708b6ec0577685c13a94c3
9603 , 0b9b77d1a9f9aa90b9c05efa2b72cb58 , 59ee9a94c9a106cac64d452e189e2018
9604 , 949167389bb7fd08b491d350e25948f7 , b7a6c8a4002c9f92dc570da67a18f0ad
9605 , 96224238312745dc427c04968dcf4b93 , c6a390672c1722f0b80b922465ad3ebd
9606 , 67efa86b823e57268cbf60c9f00c9c89 , 80cf6f070d704433bec5d318b722458d
9607 , 75a9bd0a0ed28c74ef27fd972bf1573e , 9d8f9272aa81d8a6823e5448b5935d74
9608 , 0731331dcb7461b157c2f0cd2bc10659 , 9f17e6af45e88f4c95daf3577300599d
9609 , e84e221ec06d73d534096ca7bf965dd3 , f2f7c581456a233bdd5aec296b765da4
9610 , 28294c12020db3d9297aa80b52d480b8 , e7f1c457f3ad8ee3de53b7cf8e28e201
9611 , 0d78ffaf9f70d647044d9ce9506e5b90 , 1c143370daa1a96dedc404d6ce41e163
9612 , ac8e9593e392666871a8c071c87fdf4b , d387ebf11afe4c39b3106188cf959378
9613 , 03852f0a0f8e9e315634bb6772b65891 , 5a511789bce666e6da1d4fa8a7ad7399
9614 , 466a2ec43e0542ed3d00e4ff64cb86e0 , 58b4f193f40ce9f7275aa121e9ab9129
9615 , 401ba09cd1a91ff50d568f8a680154a4 , 6d9d45bf2750ca6f5cfb91c3403c1669
9616 , 29cab83989d964c3294f4448ab552b80 , 55c40f5f68c046d9a6e9ae353f9bb051
9617 , b45b647a7498f5dec683241d473451eb , bd2261b9ae94eb93307d4d320cfa1a0d
9618 , 0f7b1d07c46d6af11ad16f64b5585878 , aeb24e85ca6b32ab1847326c873bba57
9619 , 310e7df5fa17157cd6ddb1b85ffaa12f , 4974e992681ac72f7af8d0b2022e0b7b
9620 , 164a5227358c8cc23d62c66dc8b82524 , ed86b75c908f24799d1122261a0d42f4
9621 , d49829c89f9999cb1797fe050654c0b8 , e69b53e963f716c49e6f1ecfc6b8cd55
9622 , 66dab61a188c95440587f75b25c169bd , 7a77c2c280aaa012c853f7f54a410c81
9623 , 9e9e678b28babcf91135106b76176aab , ed1c27334ea293ada782369bab11764c
9624 , 124b5b680176b5e0389a2b47f2ef4fa1 , 8fcc5a2c620eec3d722ebb922d4bc759
9625 , 936c04ef678bc0fe94287dfa7aef28bf , c862141458c242cdea3a2360fc8f51fc
9626 , 39cc6c2d855358eccba3f52480e6d124 , e5435f965e73c58ddf0f6a2567b03d19
9627 , 78e658c879f3baaf1046acf6c4638f30 , e86eac2476d5bbf881b5bd20dddb9d82
9628 , 307b034d9b15570adb4821ad6846030c , 4fd05a24961d1ba0c43779445424d6dc
9629 , 70518a38979af5be2b240bfaae5dba19 , bb1342847d3a9b679c199a28a4a95582
9630 , 7b5feda3d2da45c7e29868605fa14e92 , a3ea31007e036e92907102858f22030a
9631 , 04738e61e1646e3c9325a3027f7be2c3 , 41c5981b876b53eb676f45ccf58873e1
9632 , 8c638e8c9e5c01caf72086c95e2cd090 , dcd1491b9888cbca48d98abc2e99e489
9633 , 4ccc234e64ad68ffdfce65b8070b53a2 , f6f5df5b0497cbc01f3a77f8fc8b1a17
9634 , 49550190012817598911e245855926e5 , d968f63d1449bbc5355e74b5cdb20d70
9635 , c966b5b02610d6e4889620220339e88c , d7d3286ae05432cc4b58314a1a5ee42a
9636 , 123fa244d65b7bfbf56c005bf33afa37 , 8ac6af13aa4f635500876b4ce30f96ce
9637 , 0b24dde996947645fbe7dd418e7982d5 , 55bc576170b06fd24aa316ea0a115f2a
9638 , 7444d6b84da3a435397644a9748e9709 , c8d422c7f11bedabb24d401de0a2fef6
9639 , 08789b6cec014fc06e0162d628e07292 , 14e4cde16cd47dcb30f872bf199645b9
9640 , 59c4b769b09712a3ab09f7615d996a0f , 6b34220e4449798acf3b9ef505a00f40
9641 , 8e2578c2674d50a7bdf36605f594fe17 , dcb0dca50eec31aff6880e4131c01721
9642 , a2573215e0763e21fc8a639392996590 , e0dc1c44c6707427a8cce193bca368ba
9643 , 0e237f38d26212671ccc78a2ede86665 , 35a97eb344eda71499dc3d3e304dce0a
9644 , bf0cd22115c249969f24cef6cfc12e91 , ec7fad4bd43486822a6be11200bb5d36
9645 , 2a6d28dd71b2892d6a87546e37bf15fd , e5ca6a2d711d36b53121419711234734
9646 , dde810d53253dd42d1f0b2484ea2d219 , ea5821b0897a45e8e64b0b55e96ec997
9647 , 815b181c5543ca924daf457e7a0e8a3b , cbc70bffae60404aa1861f98e5f2e589
9648 , 247188a9052b59a781ca5216b19d2c09 , c468a9027b12b47c08812c12fdc9a95a
9649 , 8704ba17f35f0b217fca64adfc8a29ba , c5e1a1b674b26521ef89747c9920c95b
9650 , 5a9e251630797c57cc8d583d064a067c , aa20f20513e00c64f3dd5e649b5daa86
9651 , c996fb1f0ed23794035e2df29f4e8f05 , e199bc2bc6296bc528214d8527cdb712
9652 , 4635d21a740d65c7761b7a8864cf423c , cfa0bcd743b2da97cc77efb811946b97
9653 , 2b773675728e4ea63306f155cca8c4b2 , 61c0d000110401e50047a96b80cb7d61
9654 , 13b5c739f34ba2e015f366502f949b13 , 662b05e4e239ae74cdee103d4b8b5ad2
9655 , a0e80665cd1f8503227d36b292c54001 , f1a9d6ed0ea76c8a045563ab02cadf97
9656 , 1443c4eedf4705235f9517ec566b8e15 , da764c7d703ccc0620561beae3137426
9657 , 5f747b4085c5100c7cc94ab25a176ddd , ffb0b167377c7c065f8fe0cd9b68310b
9658 , 0b9ea725d656fd4ce3b5f53da192eb05 , c4ceefaf10fe64784722a7a5c0e5dde9
9659 , 595c2d920a6d0fbc7d6d5eb6335b2ff2 , bcfe42053dc82050cd92b8bac0638e35
9660 , 4bb5fe52df82498e5a5fabd03125b2c5 , ddc03a9dc4c65ba8b0f8e4dcda111f76
9661 , 249806ec950090c4b3a40b9174e1b2ec , bd61e5a298ee03c57e06c26652b6eccf
9662 , 1c09a5e8d0d70500f5e4590f1b85e4e5 , 942f49646f8cfda483fdbdc9f11881ea
9663 , 81e14a8153c187f4319053f525956120 , dff041586f0621c885755f69eb28eac6
9664 , 9307fe168c0ced1c661224c00996ee94 , e4efa004cb68e85984939d1586c9c9d0
9665 , e8d52f179e0b66fe937821e676a9448c , ff72d8265d6e04f75b839e73d4037224
9666 , 78b7951f51556ad2e467b54ffb425598 , c7e9da149a934f4ee1ce5fe571c82b4b
9667 , 1251dc1b3b10c48d5e04610a2f34c7e6 , b2803b30f298c1a324f5446916080769
9668 , 0c23a038d4a72104a33f88f3ed0a5c70 , 8a98fb065748734b8a6182b734cf88dc
9669 , 023cbe727600fddad05046d3d8dac97a , e4eceee992b5dd08d0af5e1b61405141
9670 , 9d17153363d50fc9734073acdc581fe6 , a7703f8ac3faa08a6ffbc84a68ffc7ba
9671 , 3a16bab7e5224f3f90da843f46c1c1f9 , f353413864749a14acca9a6206a49c48
9672 , 61a380cea6a535323c7c1e9e9a442b90 , 78b27d03e17f260538bc4fa3bee167c1
9673 , 91ea661c57b822cb35689050d347a95a , ced55273f7398c54fe763b11d0b91c20
9674 , 2598e778cb8d62ad2b3bceb32939236a , 6138f09f277f19a491b4849af543724c
9675 , 989998cfee16850b518adf158384b9ad , ef796476bf1969565a7eb6bd2c99e1e9
9676 , a8b95f272fb7cede2cf35c57377716c7 , c766f6fed035b203c4ccd089783305a0
9677 , 791a5207ad95920c04fa8d4d01961f32 , de20fa367a177a1000918314930aa9c3
9678 , c4c28b4b1fefb910587fb8890e41481b , d519d5dfff532219aa8a96d6217edc16
9679 , c80635d04e8da7cd422d764343e50f39 , d9fce0d76c7aac3f683dc76f1cd388e6
9680 , 7c61dae54d90f00f3ef3928b381917d2 , bea7ab6075e1e9f7b76270666518c61e
9681 , 3dc337eed8c66c2e990dbf5d53401b30 , 618f6a66c922653da768325bb9557fd3
9682 , 016ecf075d27e9ac1e363b5dc2d5eab4 , 9e10245a1648b3cbe53cbbbec424257c
9683 , 05208b2833a0effad449b6c09013ecf7 , 97a73e98606a9dcc02a2b66e6070b436
9684 , 373894207c0c725eacbab1b9ac1e9042 , e6ed379daf5ff2dcc88dfa269203edee
9685 , 882247048e7d8365916f8fb3e711d41a , bb47d55e1644a6dd8aed44c92f9d5391
9686 , 29c3c36fbe7ce0b3810c292034b51f37 , 815caad3fe6654f2c082ca70d5bd312d
9687 , 390e3d4c88ea053f2ac98069ece95954 , 569b6846c1f23ea774bc8bf6db34f2cd
9688 , 5e37a4416e38347624db225f592befbb , 63af5b70f8b6f98056fdb81bcf6d1466
9689 , 22d9eed8ad1b01a9fd4b6976c8280f24 , a196c53b9cf15a03ca27f82d66e3c018
9690 , 03991e158f3c5ef473af5e332e4b6b11 , a44d0eb5834646d88c89e49637234c64
9691 , 04bd40257f7448f107f6c1a9420ccc6e , 47f566cf9e9fcb84d8e53cfcbb993f39
9692 , 0b93fa4e7e5d9274897b0b7617129147 , a9ac5c21df1c66e8d4672e4d3fd28c85
9693 , da93d475893f8367ecffdb0b7f000089 , fe1c7a663ff8d936bc29629144da4795
9694 , 7c89b4941c3360061d769a73799c3d25 , c515ed708a59fc8a977d3690cbe8eb56
9695 , 1475590494d063822ec9e91e72e27d37 , 691ea04bdd049628e4bf26b6ce764d82
9696 , 03415d4e006da3286f4bd0a26db83d84 , 96899ef17e41ba8e2d200d1b45390d9b
9697 , b16489975364edf93c2b753f846f4197 , fda055887bc144c52d0907122ee14980
9698 , 1f060e55f8aa1df419fd57b7075f99cb , 24d2684935d70b2f01e64b2ec843de56
9699 , 4eb75bf111263ecd3fccea564defcecb , 664c5318de00c461f2ecf2e798b89e99
9700 , d2d33f55ca801e4b6ceababfdfbfb449 , f7ec7a5c3adfa52734237e7b8d4b3b88
9701 , 37541b6437cccbea092292850d5aea41 , 59b80792c54f635f340dee823aa02995
9702 , 379b1b8cfdf6d0d2918498b1f7bb4cab , 83eb5a80dc8c2bf93465c1313089a12d
9703 , 7d364d16891b43d72bb18424cfd9e2e9 , ec71f912166e7efd62f04fd097c487e4
9704 , 36da2151419420b21dd08d5b6173ce7d , f2eb1d0886803d086149b2e7e366d78c
9705 , 8de9799f6f5bc402716d244a80c6e66d , d486573f70f43dfb588e70d12bba622f
9706 , aeb81a513961b02d12821d88086b3eb5 , cc071c811918127e2e93cec4ebcf5bb5
9707 , 0bc0063d429d4876236a1b8e2768da6a , 8a6257d9ce21f79af75de5c1eb995603
9708 , b8080f40abb366824bf4ad195c7d90d0 , c3eddc5ab0b856a5288d14eec1c69ff3
9709 , 99306349121d433e3f309c7e15e6949c , a80f0596e745f6685dc06b59a493c653
9710 , 0f9fb4e7215ab7ef2b88af4cbbdd80f3 , adc3f8bdbbc32f4b3dc4b2489397e498
9711 , 1d2f5af10e740e7cb89950a18696d40a , af9f0fdc270398249b15358607a7d1ce
9712 , a2d13876d37f4ffdaa4236c0269f63af , a9e86e6f8f41efaf7d22374d588a1c41
9713 , a670ff191303176524067faebd373370 , f9c8fc8a6acb1caa6cf0f57c5af7dd68
9714 , 23253f1af7fea9a0a48862033d035573 , 615de7e0777b31be176e3aa76e9e5e93
9715 , 7e6f8d623784fce91c94ea393766e901 , e17d8433f5a3f2cac7a53244587b41c4
9716 , 7d47a857bf08b2fd7bd07b6828b0bcd8 , 8563f6fa29b8477f71e721d0853a8751
9717 , 3e0329ee87aac14b569d1dc1c87b1a7a , fbcc2dfd552997fe4141f47d284b3fc0
9718 , ab32c8e1e6111656ad53a2e5b5afecd6 , f9578cc7622abc05a91da0bb4ef6b7ee
9719 , 80519579bcf8fddf2c6669c55c6de132 , 8f4a0fc46a4c7bea3a0bee58c9676637
9720 , 4d9cabf78212e8dae72998b7e710219e , ca1680359e3432ed5ca9559c53997f37
9721 , 2df2bda9671be80f6aa4a1bfe05d695f , dcf731215fba07c7c5f28c692483942d
9722 , b9bc384c5c58406d3f9e14490f1c6826 , cd4fc52ead17e1b434617bc2b822a203
9723 , 65a7d3785403b5d21832e2987e5d2eac , e28e1f272b13545e3f997728fe2f5342
9724 , 5da27c58997b72fbbed8a0ca2fe8645f , bb1b975f5202ab46b47358c29bb7acb4
9725 , 94ecb2b2d0c3bd8694659b41952ed683 , b36ee5f6368d8513aa849c08cf1af47b
9726 , 065caaa57c0afcf9eeca04d307bbfd90 , 92f1b36121a685e3b691cd57858f63cb
9727 , 2a1e8776423352263008332aaca71de2 , 5bf48f7a319be8accf38c89fc81390f4
9728 , 374f7a38274a1144dd3a1a2a8d343e36 , db61c80e10ba8022913636749f85edb0
